FECHA LANCE;LATITUD;LONGITUD;No LANCE;TIPO LANCE;TALLA;
06/04/2005;15;102;29;LANMAM;55;
06/04/2005;15;102;29;LANMAM;52;
06/04/2005;15;102;29;LANMAM;51;
06/04/2005;15;102;29;LANMAM;59;
06/04/2005;15;102;29;LANMAM;63;
06/04/2005;15;102;29;LANMAM;61;
06/04/2005;15;102;29;LANMAM;58;
06/04/2005;15;102;29;LANMAM;56;
06/04/2005;15;102;29;LANMAM;49;
06/04/2005;15;102;29;LANMAM;61;
06/04/2005;15;102;29;LANMAM;51;
06/04/2005;15;102;29;LANMAM;47;
06/04/2005;15;102;29;LANMAM;43;
06/04/2005;15;102;29;LANMAM;48;
06/04/2005;15;102;29;LANMAM;62;
06/04/2005;15;102;29;LANMAM;55;
06/04/2005;15;102;29;LANMAM;51;
06/04/2005;15;102;29;LANMAM;49;
06/04/2005;15;102;29;LANMAM;63;
06/04/2005;15;102;29;LANMAM;60;
06/04/2005;15;102;29;LANMAM;57;
06/04/2005;15;102;29;LANMAM;50;
06/04/2005;15;102;29;LANMAM;61;
06/04/2005;15;102;29;LANMAM;48;
06/04/2005;15;102;29;LANMAM;43;
06/04/2005;15;102;29;LANMAM;49;
06/04/2005;15;102;29;LANMAM;51;
06/04/2005;15;102;29;LANMAM;63;
06/04/2005;15;102;29;LANMAM;67;
06/04/2005;15;102;29;LANMAM;62;
06/04/2005;15;102;29;LANMAM;58;
06/04/2005;15;102;29;LANMAM;60;
06/04/2005;15;102;29;LANMAM;51;
06/04/2005;15;102;29;LANMAM;49;
06/04/2005;15;102;29;LANMAM;57;
06/04/2005;15;102;29;LANMAM;52;
06/04/2005;15;102;29;LANMAM;47;
06/04/2005;15;102;29;LANMAM;38;
06/04/2005;15;102;29;LANMAM;41;
06/04/2005;15;102;29;LANMAM;46;
06/04/2005;15;102;29;LANMAM;50;
06/04/2005;15;102;29;LANMAM;49;
06/04/2005;15;102;29;LANMAM;46;
06/04/2005;15;102;29;LANMAM;57;
06/04/2005;15;102;29;LANMAM;59;
06/04/2005;15;102;29;LANMAM;60;
06/04/2005;15;102;29;LANMAM;58;
06/04/2005;15;102;29;LANMAM;54;
06/04/2005;15;102;29;LANMAM;49;
06/04/2005;15;102;29;LANMAM;41;
06/04/2005;15;102;29;LANMAM;47;
06/04/2005;15;102;29;LANMAM;58;
06/04/2005;15;102;29;LANMAM;53;
06/04/2005;15;102;29;LANMAM;56;
06/04/2005;15;102;29;LANMAM;148;
06/04/2005;15;102;29;LANMAM;51;
06/04/2005;15;102;29;LANMAM;152;
07/04/2005;14;101;32;LANMAM;39;
07/04/2005;14;101;32;LANMAM;45;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;57;
07/04/2005;14;101;32;LANMAM;44;
07/04/2005;14;101;32;LANMAM;61;
07/04/2005;14;101;32;LANMAM;68;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;39;
07/04/2005;14;101;32;LANMAM;51;
07/04/2005;14;101;32;LANMAM;43;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;40;
07/04/2005;14;101;32;LANMAM;38;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;46;
07/04/2005;14;101;32;LANMAM;50;
07/04/2005;14;101;32;LANMAM;41;
07/04/2005;14;101;32;LANMAM;47;
07/04/2005;14;101;32;LANMAM;50;
07/04/2005;14;101;32;LANMAM;38;
07/04/2005;14;101;32;LANMAM;39;
07/04/2005;14;101;32;LANMAM;46;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;57;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;51;
07/04/2005;14;101;32;LANMAM;55;
07/04/2005;14;101;32;LANMAM;41;
07/04/2005;14;101;32;LANMAM;85;
07/04/2005;14;101;32;LANMAM;36;
07/04/2005;14;101;32;LANMAM;41;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;39;
07/04/2005;14;101;32;LANMAM;36;
07/04/2005;14;101;32;LANMAM;41;
07/04/2005;14;101;32;LANMAM;38;
07/04/2005;14;101;32;LANMAM;39;
07/04/2005;14;101;32;LANMAM;43;
07/04/2005;14;101;32;LANMAM;40;
07/04/2005;14;101;32;LANMAM;50;
07/04/2005;14;101;32;LANMAM;36;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;92;
07/04/2005;14;101;32;LANMAM;36;
07/04/2005;14;101;32;LANMAM;41;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;56;
07/04/2005;14;101;32;LANMAM;49;
07/04/2005;14;101;32;LANMAM;43;
07/04/2005;14;101;32;LANMAM;47;
07/04/2005;14;101;32;LANMAM;59;
07/04/2005;14;101;32;LANMAM;53;
07/04/2005;14;101;32;LANMAM;49;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;46;
07/04/2005;14;101;32;LANMAM;44;
07/04/2005;14;101;32;LANMAM;41;
07/04/2005;14;101;32;LANMAM;38;
07/04/2005;14;101;32;LANMAM;39;
07/04/2005;14;101;32;LANMAM;42;
07/04/2005;14;101;32;LANMAM;40;
07/04/2005;14;101;32;LANMAM;36;
07/04/2005;14;101;32;LANMAM;50;
07/04/2005;14;101;32;LANMAM;44;
07/04/2005;14;101;32;LANMAM;49;
07/04/2005;14;101;32;LANMAM;46;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;48;
07/04/2005;14;101;32;LANMAM;43;
07/04/2005;14;101;32;LANMAM;55;
07/04/2005;14;101;32;LANMAM;41;
07/04/2005;14;101;32;LANMAM;52;
07/04/2005;14;101;32;LANMAM;60;
07/04/2005;14;101;32;LANMAM;58;
08/04/2005;14;102;35;LANMAM;55;
08/04/2005;14;102;35;LANMAM;38;
08/04/2005;14;102;35;LANMAM;50;
08/04/2005;14;102;35;LANMAM;45;
08/04/2005;14;102;35;LANMAM;41;
08/04/2005;14;102;35;LANMAM;46;
08/04/2005;14;102;35;LANMAM;51;
08/04/2005;14;102;35;LANMAM;39;
08/04/2005;14;102;35;LANMAM;35;
08/04/2005;14;102;35;LANMAM;41;
08/04/2005;14;102;35;LANMAM;44;
08/04/2005;14;102;35;LANMAM;38;
08/04/2005;14;102;35;LANMAM;55;
08/04/2005;14;102;35;LANMAM;51;
08/04/2005;14;102;35;LANMAM;47;
08/04/2005;14;102;35;LANMAM;49;
08/04/2005;14;102;35;LANMAM;52;
08/04/2005;14;102;35;LANMAM;39;
08/04/2005;14;102;35;LANMAM;42;
08/04/2005;14;102;35;LANMAM;38;
08/04/2005;14;102;35;LANMAM;46;
08/04/2005;14;102;35;LANMAM;45;
08/04/2005;14;102;35;LANMAM;38;
08/04/2005;14;102;35;LANMAM;61;
08/04/2005;14;102;35;LANMAM;54;
08/04/2005;14;102;35;LANMAM;52;
08/04/2005;14;102;35;LANMAM;41;
08/04/2005;14;102;35;LANMAM;47;
08/04/2005;14;102;35;LANMAM;39;
08/04/2005;14;102;35;LANMAM;43;
08/04/2005;14;102;35;LANMAM;40;
08/04/2005;14;102;35;LANMAM;60;
08/04/2005;14;102;35;LANMAM;53;
08/04/2005;14;102;35;LANMAM;58;
08/04/2005;14;102;35;LANMAM;60;
08/04/2005;14;102;35;LANMAM;52;
08/04/2005;14;102;35;LANMAM;56;
08/04/2005;14;102;35;LANMAM;49;
08/04/2005;14;102;35;LANMAM;53;
08/04/2005;14;102;35;LANMAM;47;
08/04/2005;14;102;35;LANMAM;43;
08/04/2005;14;102;35;LANMAM;35;
08/04/2005;14;102;35;LANMAM;47;
08/04/2005;14;102;35;LANMAM;53;
08/04/2005;14;102;35;LANMAM;58;
08/04/2005;14;102;35;LANMAM;52;
08/04/2005;14;102;35;LANMAM;37;
08/04/2005;14;102;35;LANMAM;41;
08/04/2005;14;102;35;LANMAM;44;
08/04/2005;14;102;35;LANMAM;52;
08/04/2005;14;102;35;LANMAM;57;
08/04/2005;14;102;35;LANMAM;46;
08/04/2005;14;102;35;LANMAM;49;
08/04/2005;14;102;35;LANMAM;56;
08/04/2005;14;102;35;LANMAM;59;
08/04/2005;14;102;35;LANMAM;62;
08/04/2005;14;102;35;LANMAM;64;
08/04/2005;14;102;35;LANMAM;67;
08/04/2005;14;102;35;LANMAM;52;
08/04/2005;14;102;35;LANMAM;55;
08/04/2005;14;102;35;LANMAM;61;
08/04/2005;14;102;35;LANMAM;53;
08/04/2005;14;102;35;LANMAM;47;
08/04/2005;14;102;35;LANMAM;41;
08/04/2005;14;102;35;LANMAM;38;
08/04/2005;14;102;35;LANMAM;45;
08/04/2005;14;102;35;LANMAM;36;
08/04/2005;14;102;35;LANMAM;41;
08/04/2005;14;102;35;LANMAM;39;
08/04/2005;14;102;35;LANMAM;54;
08/04/2005;14;102;35;LANMAM;57;
08/04/2005;14;102;35;LANMAM;41;
08/04/2005;14;102;35;LANMAM;38;
08/04/2005;14;102;35;LANMAM;43;
08/04/2005;14;102;35;LANMAM;39;
08/04/2005;14;102;35;LANMAM;51;
08/04/2005;14;102;35;LANMAM;43;
22/04/2005;13;103;49;LANMAM;82;
22/04/2005;13;103;49;LANMAM;73;
22/04/2005;13;103;49;LANMAM;46;
22/04/2005;13;103;49;LANMAM;52;
22/04/2005;13;103;49;LANMAM;64;
22/04/2005;13;103;49;LANMAM;61;
22/04/2005;13;103;49;LANMAM;58;
22/04/2005;13;103;49;LANMAM;49;
22/04/2005;13;103;49;LANMAM;77;
22/04/2005;13;103;49;LANMAM;51;
22/04/2005;13;103;49;LANMAM;46;
22/04/2005;13;103;49;LANMAM;64;
22/04/2005;13;103;49;LANMAM;60;
22/04/2005;13;103;49;LANMAM;56;
22/04/2005;13;103;49;LANMAM;52;
22/04/2005;13;103;49;LANMAM;48;
22/04/2005;13;103;49;LANMAM;59;
22/04/2005;13;103;49;LANMAM;70;
22/04/2005;13;103;49;LANMAM;83;
22/04/2005;13;103;49;LANMAM;89;
22/04/2005;13;103;49;LANMAM;103;
22/04/2005;13;103;49;LANMAM;106;
22/04/2005;13;103;49;LANMAM;96;
22/04/2005;13;103;49;LANMAM;94;
22/04/2005;13;103;49;LANMAM;102;
22/04/2005;13;103;49;LANMAM;86;
22/04/2005;13;103;49;LANMAM;84;
22/04/2005;13;103;49;LANMAM;46;
22/04/2005;13;103;49;LANMAM;56;
22/04/2005;13;103;49;LANMAM;47;
22/04/2005;13;103;49;LANMAM;86;
22/04/2005;13;103;49;LANMAM;112;
22/04/2005;13;103;49;LANMAM;101;
22/04/2005;13;103;49;LANMAM;96;
22/04/2005;13;103;49;LANMAM;88;
22/04/2005;13;103;49;LANMAM;73;
22/04/2005;13;103;49;LANMAM;72;
22/04/2005;13;103;49;LANMAM;45;
22/04/2005;13;103;49;LANMAM;68;
22/04/2005;13;103;49;LANMAM;61;
22/04/2005;13;103;49;LANMAM;73;
22/04/2005;13;103;49;LANMAM;49;
22/04/2005;13;103;49;LANMAM;83;
22/04/2005;13;103;49;LANMAM;100;
22/04/2005;13;103;49;LANMAM;96;
22/04/2005;13;103;49;LANMAM;84;
22/04/2005;13;103;49;LANMAM;91;
22/04/2005;13;103;49;LANMAM;78;
22/04/2005;13;103;49;LANMAM;68;
22/04/2005;13;103;49;LANMAM;67;
22/04/2005;13;103;49;LANMAM;58;
22/04/2005;13;103;49;LANMAM;70;
22/04/2005;13;103;49;LANMAM;62;
22/04/2005;13;103;49;LANMAM;45;
22/04/2005;13;103;49;LANMAM;53;
22/04/2005;13;103;49;LANMAM;61;
22/04/2005;13;103;49;LANMAM;57;
22/04/2005;13;103;49;LANMAM;77;
22/04/2005;13;103;49;LANMAM;93;
22/04/2005;13;103;49;LANMAM;87;
22/04/2005;13;103;49;LANMAM;62;
22/04/2005;13;103;49;LANMAM;75;
22/04/2005;13;103;49;LANMAM;73;
22/04/2005;13;103;49;LANMAM;82;
22/04/2005;13;103;49;LANMAM;96;
22/04/2005;13;103;49;LANMAM;102;
22/04/2005;13;103;49;LANMAM;104;
22/04/2005;13;103;49;LANMAM;91;
22/04/2005;13;103;49;LANMAM;89;
22/04/2005;13;103;49;LANMAM;88;
22/04/2005;13;103;49;LANMAM;64;
24/04/2005;13;103;52;LANMAM;75;
24/04/2005;13;103;52;LANMAM;68;
24/04/2005;13;103;52;LANMAM;46;
24/04/2005;13;103;52;LANMAM;52;
24/04/2005;13;103;52;LANMAM;43;
24/04/2005;13;103;52;LANMAM;61;
24/04/2005;13;103;52;LANMAM;57;
24/04/2005;13;103;52;LANMAM;84;
24/04/2005;13;103;52;LANMAM;96;
24/04/2005;13;103;52;LANMAM;72;
24/04/2005;13;103;52;LANMAM;69;
24/04/2005;13;103;52;LANMAM;64;
24/04/2005;13;103;52;LANMAM;77;
24/04/2005;13;103;52;LANMAM;61;
24/04/2005;13;103;52;LANMAM;56;
24/04/2005;13;103;52;LANMAM;52;
24/04/2005;13;103;52;LANMAM;48;
24/04/2005;13;103;52;LANMAM;38;
24/04/2005;13;103;52;LANMAM;47;
24/04/2005;13;103;52;LANMAM;56;
24/04/2005;13;103;52;LANMAM;104;
24/04/2005;13;103;52;LANMAM;98;
24/04/2005;13;103;52;LANMAM;64;
24/04/2005;13;103;52;LANMAM;75;
24/04/2005;13;103;52;LANMAM;81;
24/04/2005;13;103;52;LANMAM;39;
24/04/2005;13;103;52;LANMAM;44;
24/04/2005;13;103;52;LANMAM;76;
24/04/2005;13;103;52;LANMAM;82;
24/04/2005;13;103;52;LANMAM;93;
24/04/2005;13;103;52;LANMAM;81;
24/04/2005;13;103;52;LANMAM;109;
24/04/2005;13;103;52;LANMAM;112;
24/04/2005;13;103;52;LANMAM;98;
24/04/2005;13;103;52;LANMAM;110;
24/04/2005;13;103;52;LANMAM;83;
24/04/2005;13;103;52;LANMAM;79;
24/04/2005;13;103;52;LANMAM;75;
24/04/2005;13;103;52;LANMAM;81;
24/04/2005;13;103;52;LANMAM;66;
24/04/2005;13;103;52;LANMAM;51;
24/04/2005;13;103;52;LANMAM;62;
24/04/2005;13;103;52;LANMAM;57;
24/04/2005;13;103;52;LANMAM;63;
24/04/2005;13;103;52;LANMAM;47;
24/04/2005;13;103;52;LANMAM;58;
24/04/2005;13;103;52;LANMAM;78;
24/04/2005;13;103;52;LANMAM;83;
24/04/2005;13;103;52;LANMAM;96;
24/04/2005;13;103;52;LANMAM;107;
24/04/2005;13;103;52;LANMAM;95;
24/04/2005;13;103;52;LANMAM;88;
24/04/2005;13;103;52;LANMAM;78;
24/04/2005;13;103;52;LANMAM;110;
24/04/2005;13;103;52;LANMAM;81;
24/04/2005;13;103;52;LANMAM;86;
24/04/2005;13;103;52;LANMAM;68;
24/04/2005;13;103;52;LANMAM;73;
24/04/2005;13;103;52;LANMAM;81;
25/04/2005;12;106;55;LANMAM;46;
25/04/2005;12;106;55;LANMAM;35;
25/04/2005;12;106;55;LANMAM;62;
25/04/2005;12;106;55;LANMAM;54;
25/04/2005;12;106;55;LANMAM;51;
25/04/2005;12;106;55;LANMAM;60;
25/04/2005;12;106;55;LANMAM;42;
25/04/2005;12;106;55;LANMAM;49;
25/04/2005;12;106;55;LANMAM;39;
25/04/2005;12;106;55;LANMAM;51;
25/04/2005;12;106;55;LANMAM;57;
25/04/2005;12;106;55;LANMAM;82;
25/04/2005;12;106;55;LANMAM;64;
25/04/2005;12;106;55;LANMAM;61;
25/04/2005;12;106;55;LANMAM;50;
25/04/2005;12;106;55;LANMAM;45;
25/04/2005;12;106;55;LANMAM;53;
25/04/2005;12;106;55;LANMAM;51;
25/04/2005;12;106;55;LANMAM;44;
25/04/2005;12;106;55;LANMAM;58;
25/04/2005;12;106;55;LANMAM;42;
25/04/2005;12;106;55;LANMAM;46;
25/04/2005;12;106;55;LANMAM;69;
25/04/2005;12;106;55;LANMAM;36;
25/04/2005;12;106;55;LANMAM;41;
25/04/2005;12;106;55;LANMAM;55;
25/04/2005;12;106;55;LANMAM;58;
25/04/2005;12;106;55;LANMAM;61;
25/04/2005;12;106;55;LANMAM;53;
25/04/2005;12;106;55;LANMAM;59;
25/04/2005;12;106;55;LANMAM;62;
25/04/2005;12;106;55;LANMAM;47;
25/04/2005;12;106;55;LANMAM;43;
25/04/2005;12;106;55;LANMAM;59;
25/04/2005;12;106;55;LANMAM;61;
25/04/2005;12;106;55;LANMAM;55;
25/04/2005;12;106;55;LANMAM;47;
25/04/2005;12;106;55;LANMAM;42;
25/04/2005;12;106;55;LANMAM;49;
25/04/2005;12;106;55;LANMAM;43;
25/04/2005;12;106;55;LANMAM;52;
25/04/2005;12;106;55;LANMAM;56;
25/04/2005;12;106;55;LANMAM;38;
25/04/2005;12;106;55;LANMAM;36;
25/04/2005;12;106;55;LANMAM;40;
25/04/2005;12;106;55;LANMAM;39;
25/04/2005;12;106;55;LANMAM;58;
25/04/2005;12;106;55;LANMAM;52;
25/04/2005;12;106;55;LANMAM;55;
25/04/2005;12;106;55;LANMAM;47;
25/04/2005;12;106;55;LANMAM;51;
25/04/2005;12;106;55;LANMAM;58;
25/04/2005;12;106;55;LANMAM;45;
25/04/2005;12;106;55;LANMAM;43;
25/04/2005;12;106;55;LANMAM;51;
25/04/2005;12;106;55;LANMAM;46;
25/04/2005;12;106;55;LANMAM;39;
25/04/2005;12;106;55;LANMAM;36;
25/04/2005;12;106;55;LANMAM;49;
25/04/2005;12;106;55;LANMAM;51;
25/04/2005;12;106;55;LANMAM;55;
25/04/2005;12;106;55;LANMAM;54;
25/04/2005;12;106;55;LANMAM;45;
25/04/2005;12;106;55;LANMAM;37;
25/04/2005;12;106;55;LANMAM;60;
25/04/2005;12;106;55;LANMAM;56;
25/04/2005;12;106;55;LANMAM;66;
25/04/2005;12;106;55;LANMAM;71;
25/04/2005;12;106;55;LANMAM;58;
25/04/2005;12;106;55;LANMAM;63;
25/04/2005;12;106;55;LANMAM;67;
25/04/2005;12;106;55;LANMAM;49;
25/04/2005;12;106;55;LANMAM;55;
25/04/2005;12;106;55;LANMAM;81;
25/04/2005;12;106;55;LANMAM;74;
25/04/2005;12;106;55;LANMAM;73;
25/04/2005;12;106;55;LANMAM;61;
25/04/2005;12;106;55;LANMAM;70;
25/04/2005;12;106;55;LANMAM;58;
27/04/2005;13;107;58;LANMAM;96;
27/04/2005;13;107;58;LANMAM;87;
27/04/2005;13;107;58;LANMAM;100;
27/04/2005;13;107;58;LANMAM;107;
27/04/2005;13;107;58;LANMAM;89;
27/04/2005;13;107;58;LANMAM;115;
27/04/2005;13;107;58;LANMAM;71;
27/04/2005;13;107;58;LANMAM;93;
27/04/2005;13;107;58;LANMAM;84;
27/04/2005;13;107;58;LANMAM;76;
27/04/2005;13;107;58;LANMAM;88;
27/04/2005;13;107;58;LANMAM;79;
27/04/2005;13;107;58;LANMAM;63;
27/04/2005;13;107;58;LANMAM;68;
27/04/2005;13;107;58;LANMAM;56;
27/04/2005;13;107;58;LANMAM;51;
27/04/2005;13;107;58;LANMAM;88;
27/04/2005;13;107;58;LANMAM;102;
27/04/2005;13;107;58;LANMAM;96;
27/04/2005;13;107;58;LANMAM;85;
27/04/2005;13;107;58;LANMAM;79;
27/04/2005;13;107;58;LANMAM;84;
27/04/2005;13;107;58;LANMAM;92;
27/04/2005;13;107;58;LANMAM;97;
27/04/2005;13;107;58;LANMAM;82;
27/04/2005;13;107;58;LANMAM;89;
27/04/2005;13;107;58;LANMAM;74;
27/04/2005;13;107;58;LANMAM;95;
27/04/2005;13;107;58;LANMAM;91;
27/04/2005;13;107;58;LANMAM;88;
27/04/2005;13;107;58;LANMAM;106;
27/04/2005;13;107;58;LANMAM;94;
27/04/2005;13;107;58;LANMAM;93;
27/04/2005;13;107;58;LANMAM;88;
27/04/2005;13;107;58;LANMAM;96;
27/04/2005;13;107;58;LANMAM;91;
27/04/2005;13;107;58;LANMAM;80;
27/04/2005;13;107;58;LANMAM;79;
27/04/2005;13;107;58;LANMAM;68;
27/04/2005;13;107;58;LANMAM;105;
27/04/2005;13;107;58;LANMAM;86;
27/04/2005;13;107;58;LANMAM;79;
27/04/2005;13;107;58;LANMAM;52;
27/04/2005;13;107;58;LANMAM;92;
27/04/2005;13;107;58;LANMAM;91;
27/04/2005;13;107;58;LANMAM;121;
27/04/2005;13;107;58;LANMAM;116;
27/04/2005;13;107;58;LANMAM;99;
27/04/2005;13;107;58;LANMAM;88;
27/04/2005;13;107;58;LANMAM;96;
27/04/2005;13;107;58;LANMAM;81;
27/04/2005;13;107;58;LANMAM;76;
29/04/2005;12;101;61;LANMAM;96;
29/04/2005;12;101;61;LANMAM;84;
29/04/2005;12;101;61;LANMAM;88;
29/04/2005;12;101;61;LANMAM;76;
29/04/2005;12;101;61;LANMAM;55;
29/04/2005;12;101;61;LANMAM;61;
29/04/2005;12;101;61;LANMAM;67;
29/04/2005;12;101;61;LANMAM;51;
29/04/2005;12;101;61;LANMAM;58;
29/04/2005;12;101;61;LANMAM;60;
29/04/2005;12;101;61;LANMAM;77;
29/04/2005;12;101;61;LANMAM;68;
29/04/2005;12;101;61;LANMAM;73;
29/04/2005;12;101;61;LANMAM;82;
29/04/2005;12;101;61;LANMAM;80;
29/04/2005;12;101;61;LANMAM;79;
29/04/2005;12;101;61;LANMAM;66;
29/04/2005;12;101;61;LANMAM;81;
29/04/2005;12;101;61;LANMAM;79;
29/04/2005;12;101;61;LANMAM;76;
29/04/2005;12;101;61;LANMAM;104;
29/04/2005;12;101;61;LANMAM;108;
29/04/2005;12;101;61;LANMAM;99;
29/04/2005;12;101;61;LANMAM;86;
29/04/2005;12;101;61;LANMAM;76;
29/04/2005;12;101;61;LANMAM;93;
29/04/2005;12;101;61;LANMAM;85;
29/04/2005;12;101;61;LANMAM;69;
29/04/2005;12;101;61;LANMAM;71;
29/04/2005;12;101;61;LANMAM;65;
29/04/2005;12;101;61;LANMAM;68;
29/04/2005;12;101;61;LANMAM;63;
29/04/2005;12;101;61;LANMAM;70;
29/04/2005;12;101;61;LANMAM;86;
29/04/2005;12;101;61;LANMAM;93;
29/04/2005;12;101;61;LANMAM;91;
29/04/2005;12;101;61;LANMAM;100;
29/04/2005;12;101;61;LANMAM;86;
29/04/2005;12;101;61;LANMAM;81;
29/04/2005;12;101;61;LANMAM;93;
29/04/2005;12;101;61;LANMAM;91;
29/04/2005;12;101;61;LANMAM;88;
29/04/2005;12;101;61;LANMAM;76;
29/04/2005;12;101;61;LANMAM;81;
29/04/2005;12;101;61;LANMAM;71;
29/04/2005;12;101;61;LANMAM;64;
29/04/2005;12;101;61;LANMAM;55;
29/04/2005;12;101;61;LANMAM;59;
29/04/2005;12;101;61;LANMAM;62;
29/04/2005;12;101;61;LANMAM;66;
29/04/2005;12;101;61;LANMAM;64;
29/04/2005;12;101;61;LANMAM;52;
29/04/2005;12;101;61;LANMAM;82;
19/03/2005;18;109;2;LANMAM;80;
19/03/2005;18;109;2;LANMAM;87;
19/03/2005;18;109;2;LANMAM;85;
19/03/2005;18;109;2;LANMAM;82;
19/03/2005;18;109;2;LANMAM;91;
19/03/2005;18;109;2;LANMAM;87;
19/03/2005;18;109;2;LANMAM;83;
19/03/2005;18;109;2;LANMAM;84;
19/03/2005;18;109;2;LANMAM;85;
19/03/2005;18;109;2;LANMAM;81;
19/03/2005;18;109;2;LANMAM;83;
19/03/2005;18;109;2;LANMAM;90;
19/03/2005;18;109;2;LANMAM;97;
19/03/2005;18;109;2;LANMAM;93;
19/03/2005;18;109;2;LANMAM;90;
19/03/2005;18;109;2;LANMAM;82;
19/03/2005;18;109;2;LANMAM;91;
19/03/2005;18;109;2;LANMAM;91;
19/03/2005;18;109;2;LANMAM;90;
19/03/2005;18;109;2;LANMAM;100;
19/03/2005;18;109;2;LANMAM;100;
19/03/2005;18;109;2;LANMAM;87;
19/03/2005;18;109;2;LANMAM;81;
19/03/2005;18;109;2;LANMAM;75;
19/03/2005;18;109;2;LANMAM;86;
19/03/2005;18;109;2;LANMAM;99;
19/03/2005;18;109;2;LANMAM;97;
19/03/2005;18;109;2;LANMAM;97;
19/03/2005;18;109;2;LANMAM;96;
19/03/2005;18;109;2;LANMAM;90;
19/03/2005;18;109;2;LANMAM;92;
19/03/2005;18;109;2;LANMAM;91;
19/03/2005;18;109;2;LANMAM;93;
19/03/2005;18;109;2;LANMAM;96;
19/03/2005;18;109;2;LANMAM;95;
19/03/2005;18;109;2;LANMAM;96;
19/03/2005;18;109;2;LANMAM;91;
19/03/2005;18;109;2;LANMAM;93;
19/03/2005;18;109;2;LANMAM;92;
19/03/2005;18;109;2;LANMAM;95;
19/03/2005;18;109;2;LANMAM;100;
19/03/2005;18;109;2;LANMAM;10;
19/03/2005;18;109;2;LANMAM;97;
19/03/2005;18;109;2;LANMAM;82;
19/03/2005;18;109;2;LANMAM;93;
19/03/2005;18;109;2;LANMAM;95;
19/03/2005;18;109;2;LANMAM;94;
19/03/2005;18;109;2;LANMAM;95;
19/03/2005;18;109;2;LANMAM;97;
19/03/2005;18;109;2;LANMAM;82;
19/03/2005;18;109;2;LANMAM;84;
19/03/2005;18;109;2;LANMAM;86;
19/03/2005;18;109;2;LANMAM;90;
19/03/2005;18;109;2;LANMAM;91;
19/03/2005;18;109;2;LANMAM;90;
19/03/2005;18;109;2;LANMAM;87;
19/03/2005;18;109;2;LANMAM;81;
19/03/2005;18;109;2;LANMAM;90;
19/03/2005;18;109;2;LANMAM;97;
19/03/2005;18;109;2;LANMAM;81;
19/03/2005;18;109;2;LANMAM;97;
19/03/2005;18;109;2;LANMAM;80;
19/03/2005;18;109;2;LANMAM;91;
19/03/2005;18;109;2;LANMAM;76;
19/03/2005;18;109;2;LANMAM;93;
19/03/2005;18;109;2;LANMAM;94;
19/03/2005;18;109;2;LANMAM;94;
19/03/2005;18;109;2;LANMAM;95;
19/03/2005;18;109;2;LANMAM;94;
19/03/2005;18;109;2;LANMAM;96;
19/03/2005;18;109;2;LANMAM;93;
19/03/2005;18;109;2;LANMAM;87;
19/03/2005;18;109;2;LANMAM;89;
19/03/2005;18;109;2;LANMAM;91;
19/03/2005;18;109;2;LANMAM;101;
19/03/2005;18;109;2;LANMAM;101;
19/03/2005;18;109;2;LANMAM;103;
19/03/2005;18;109;2;LANMAM;97;
19/03/2005;18;109;2;LANMAM;98;
19/03/2005;18;109;2;LANMAM;76;
03/04/2005;14;101;17;LANMAM;90;
03/04/2005;14;101;17;LANMAM;97;
03/04/2005;14;101;17;LANMAM;87;
03/04/2005;14;101;17;LANMAM;76;
03/04/2005;14;101;17;LANMAM;101;
03/04/2005;14;101;17;LANMAM;105;
03/04/2005;14;101;17;LANMAM;95;
03/04/2005;14;101;17;LANMAM;95;
03/04/2005;14;101;17;LANMAM;98;
03/04/2005;14;101;17;LANMAM;99;
03/04/2005;14;101;17;LANMAM;100;
03/04/2005;14;101;17;LANMAM;110;
03/04/2005;14;101;17;LANMAM;103;
03/04/2005;14;101;17;LANMAM;95;
03/04/2005;14;101;17;LANMAM;97;
03/04/2005;14;101;17;LANMAM;98;
03/04/2005;14;101;17;LANMAM;97;
03/04/2005;14;101;17;LANMAM;86;
03/04/2005;14;101;17;LANMAM;87;
03/04/2005;14;101;17;LANMAM;93;
03/04/2005;14;101;17;LANMAM;93;
03/04/2005;14;101;17;LANMAM;96;
03/04/2005;14;101;17;LANMAM;93;
03/04/2005;14;101;17;LANMAM;95;
03/04/2005;14;101;17;LANMAM;96;
03/04/2005;14;101;17;LANMAM;96;
