FECHADMA;LATITUD;LONGITUD;TIPOLANCE;TALLA
17/10/2007;26;110;LANMAM;83
17/10/2007;26;110;LANMAM;83
17/10/2007;26;110;LANMAM;83
17/10/2007;26;110;LANMAM;83
17/10/2007;26;110;LANMAM;83
30/04/2007;20;107;LANMAM;83
24/05/2007;19;108;LANMAM;83
30/05/2007;18;112;LANMAM;83
30/05/2007;18;112;LANMAM;83
18/07/2007;9;127;LANMAM;83
31/07/2007;9;138;LANMAM;83
22/06/2007;22;111;LANMAM;83
10/07/2007;20;110;LANMAM;83
23/07/2007;24;112;LANMAM;83
23/07/2007;24;112;LANMAM;83
11/08/2007;23;111;LANMAM;83
11/08/2007;23;111;LANMAM;83
12/08/2007;22;110;LANMAM;83
12/08/2007;22;110;LANMAM;83
12/08/2007;22;110;LANMAM;83
12/08/2007;22;110;LANMAM;83
12/08/2007;22;110;LANMAM;83
12/08/2007;22;110;LANMAM;83
31/07/2007;23;112;LANMAM;83
31/07/2007;23;112;LANMAM;83
01/11/2007;13;111;LANMAM;83
01/11/2007;13;111;LANMAM;83
26/10/2007;10;108;LANMAM;83
18/10/2007;10;123;LANMAM;83
13/11/2007;25;109;LANMAM;83
13/11/2007;25;109;LANMAM;83
13/11/2007;25;109;LANMAM;83
13/11/2007;25;109;LANMAM;83
13/11/2007;25;109;LANMAM;83
12/10/2007;25;109;LANMAM;83
12/10/2007;25;109;LANMAM;83
12/10/2007;25;109;LANMAM;83
12/10/2007;25;109;LANMAM;83
18/10/2007;26;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
25/10/2007;25;110;LANMAM;83
31/10/2007;20;106;LANMAM;83
31/10/2007;20;106;LANMAM;83
26/10/2007;11;108;LANMAM;83
31/10/2007;10;107;LANMAM;83
27/10/2007;25;109;LANMAM;83
27/10/2007;25;109;LANMAM;83
27/10/2007;25;109;LANMAM;83
18/11/2007;24;109;LANMAM;83
24/10/2007;11;107;LANMAM;83
19/10/2007;25;110;LANMAM;83
19/10/2007;25;110;LANMAM;83
19/10/2007;25;110;LANMAM;83
10/11/2007;25;110;LANMAM;83
10/11/2007;25;110;LANMAM;83
10/11/2007;25;110;LANMAM;83
05/01/2007;21;108;LANMAM;83
18/01/2007;14;108;LANMAM;83
18/01/2007;14;108;LANMAM;83
07/01/2007;15;109;LANMAM;83
12/01/2007;17;109;LANMAM;83
12/01/2007;17;109;LANMAM;83
16/02/2007;8;97;LANMAM;83
16/02/2007;8;97;LANMAM;83
18/01/2007;14;108;LANMAM;83
18/01/2007;14;108;LANMAM;83
21/01/2007;15;108;LANMAM;83
21/01/2007;15;108;LANMAM;83
21/01/2007;15;108;LANMAM;83
21/01/2007;15;108;LANMAM;83
21/01/2007;15;108;LANMAM;83
21/01/2007;15;108;LANMAM;83
07/01/2007;15;110;LANMAM;83
09/01/2007;15;110;LANMAM;83
09/01/2007;15;110;LANMAM;83
09/01/2007;15;110;LANMAM;83
11/01/2007;16;102;LANMAM;83
15/01/2007;17;109;LANMAM;83
15/01/2007;17;109;LANMAM;83
18/01/2007;16;110;LANMAM;83
25/01/2007;11;102;LANMAM;83
25/01/2007;11;102;LANMAM;83
25/01/2007;11;102;LANMAM;83
25/01/2007;11;102;LANMAM;83
25/01/2007;11;102;LANMAM;83
19/01/2007;15;110;LANMAM;83
13/01/2007;6;90;LANMAM;83
24/01/2007;11;101;LANMAM;83
24/01/2007;11;101;LANMAM;83
27/01/2007;12;100;LANMAM;83
28/01/2007;11;100;LANMAM;83
28/01/2007;11;100;LANMAM;83
28/01/2007;11;100;LANMAM;83
31/01/2007;11;100;LANMAM;83
02/02/2007;12;100;LANMAM;83
02/02/2007;12;100;LANMAM;83
02/02/2007;12;100;LANMAM;83
13/02/2007;15;97;LANMAM;83
17/02/2007;10;97;LANMAM;83
26/02/2007;7;88;LANMAM;83
04/03/2007;6;88;LANMAM;83
09/03/2007;8;88;LANMAM;83
09/03/2007;8;88;LANMAM;83
21/03/2007;14;102;LANMAM;83
21/03/2007;14;102;LANMAM;83
22/03/2007;14;103;LANMAM;83
14/03/2007;8;96;LANMAM;84
21/03/2007;13;102;LANMAM;84
21/03/2007;13;102;LANMAM;84
22/03/2007;14;103;LANMAM;84
10/04/2007;15;107;LANMAM;84
11/04/2007;15;106;LANMAM;84
11/04/2007;15;106;LANMAM;84
11/04/2007;15;106;LANMAM;84
28/04/2007;13;103;LANMAM;84
28/04/2007;13;103;LANMAM;84
28/04/2007;13;103;LANMAM;84
29/04/2007;13;104;LANMAM;84
04/05/2007;21;107;LANMAM;84
19/03/2007;19;107;LANMAM;84
19/03/2007;19;107;LANMAM;84
20/03/2007;19;107;LANMAM;84
21/03/2007;19;109;LANMAM;84
22/03/2007;19;109;LANMAM;84
24/03/2007;18;109;LANMAM;84
27/03/2007;14;108;LANMAM;84
06/04/2007;13;101;LANMAM;84
06/04/2007;13;101;LANMAM;84
15/04/2007;16;107;LANMAM;84
17/04/2007;15;106;LANMAM;84
18/04/2007;14;106;LANMAM;84
18/04/2007;14;106;LANMAM;84
18/04/2007;14;106;LANMAM;84
24/04/2007;13;105;LANMAM;84
26/04/2007;12;105;LANMAM;84
29/04/2007;13;102;LANMAM;84
29/04/2007;13;102;LANMAM;84
29/04/2007;13;102;LANMAM;84
02/05/2007;13;102;LANMAM;84
28/04/2007;9;93;LANMAM;84
01/05/2007;8;100;LANMAM;84
03/05/2007;7;99;LANMAM;84
03/05/2007;7;99;LANMAM;84
08/05/2007;21;106;LANMAM;84
09/05/2007;21;107;LANMAM;84
09/05/2007;21;107;LANMAM;84
11/05/2007;21;106;LANMAM;84
22/05/2007;18;119;LANMAM;84
24/05/2007;18;120;LANMAM;84
07/06/2007;19;111;LANMAM;84
07/06/2007;19;111;LANMAM;84
11/06/2007;23;108;LANMAM;84
18/06/2007;22;111;LANMAM;84
18/06/2007;22;111;LANMAM;84
20/06/2007;22;112;LANMAM;84
01/05/2007;20;106;LANMAM;84
01/05/2007;20;106;LANMAM;84
01/05/2007;20;106;LANMAM;84
01/05/2007;20;106;LANMAM;84
01/05/2007;20;106;LANMAM;84
01/05/2007;20;106;LANMAM;84
02/05/2007;20;106;LANMAM;84
05/05/2007;22;106;LANMAM;84
05/05/2007;22;106;LANMAM;84
05/05/2007;22;106;LANMAM;84
07/05/2007;21;106;LANMAM;84
07/05/2007;21;106;LANMAM;84
07/05/2007;21;106;LANMAM;84
18/05/2007;17;101;LANMAM;84
18/05/2007;17;101;LANMAM;84
20/05/2007;17;101;LANMAM;84
20/05/2007;17;101;LANMAM;84
20/05/2007;17;101;LANMAM;84
22/05/2007;17;102;LANMAM;84
22/05/2007;17;102;LANMAM;84
22/05/2007;17;102;LANMAM;84
22/05/2007;17;102;LANMAM;84
26/05/2007;13;106;LANMAM;84
07/04/2007;10;92;LANMAM;84
07/04/2007;10;92;LANMAM;84
07/04/2007;10;92;LANMAM;84
19/04/2007;9;94;LANMAM;84
21/04/2007;8;94;LANMAM;84
21/04/2007;8;94;LANMAM;84
04/04/2007;13;100;LANMAM;84
08/04/2007;13;104;LANMAM;84
25/04/2007;13;106;LANMAM;84
18/03/2007;20;107;LANMAM;84
18/03/2007;20;107;LANMAM;84
26/03/2007;7;101;LANMAM;84
20/04/2007;16;105;LANMAM;84
20/04/2007;16;105;LANMAM;84
20/04/2007;16;105;LANMAM;84
20/04/2007;16;105;LANMAM;84
22/04/2007;18;105;LANMAM;84
22/04/2007;18;105;LANMAM;84
22/04/2007;18;105;LANMAM;84
25/04/2007;14;105;LANMAM;84
25/04/2007;14;105;LANMAM;84
19/03/2007;19;107;LANMAM;84
04/04/2007;13;99;LANMAM;84
04/04/2007;13;99;LANMAM;84
04/04/2007;13;99;LANMAM;84
07/04/2007;13;105;LANMAM;84
08/04/2007;14;106;LANMAM;84
10/04/2007;14;107;LANMAM;84
10/04/2007;14;107;LANMAM;84
10/04/2007;14;107;LANMAM;84
14/04/2007;17;107;LANMAM;84
14/04/2007;17;107;LANMAM;84
18/04/2007;15;107;LANMAM;84
19/04/2007;15;107;LANMAM;84
24/04/2007;13;106;LANMAM;84
26/04/2007;13;103;LANMAM;84
04/05/2007;9;105;LANMAM;84
04/05/2007;9;105;LANMAM;84
26/04/2007;13;104;LANMAM;84
30/04/2007;11;102;LANMAM;84
10/06/2007;20;110;LANMAM;84
17/04/2007;6;113;LANMAM;84
08/05/2007;22;108;LANMAM;84
08/05/2007;22;108;LANMAM;84
08/05/2007;22;108;LANMAM;84
30/04/2007;20;107;LANMAM;84
08/05/2007;19;107;LANMAM;84
18/07/2007;9;127;LANMAM;84
31/07/2007;9;138;LANMAM;84
31/07/2007;9;138;LANMAM;84
31/07/2007;9;138;LANMAM;84
04/08/2007;7;134;LANMAM;84
10/07/2007;20;110;LANMAM;84
10/07/2007;20;110;LANMAM;84
12/08/2007;22;110;LANMAM;84
10/10/2007;9;122;LANMAM;84
24/10/2007;11;108;LANMAM;84
24/10/2007;11;108;LANMAM;84
02/10/2007;10;122;LANMAM;84
13/11/2007;25;109;LANMAM;84
12/10/2007;25;109;LANMAM;84
25/10/2007;25;110;LANMAM;84
25/10/2007;25;110;LANMAM;84
25/10/2007;25;110;LANMAM;84
25/10/2007;25;110;LANMAM;84
25/10/2007;25;110;LANMAM;84
25/10/2007;25;110;LANMAM;84
31/10/2007;20;106;LANMAM;84
31/10/2007;20;106;LANMAM;84
31/10/2007;20;106;LANMAM;84
31/10/2007;20;106;LANMAM;84
31/10/2007;20;106;LANMAM;84
09/10/2007;12;116;LANMAM;84
20/10/2007;13;114;LANMAM;84
26/10/2007;11;108;LANMAM;84
31/10/2007;10;107;LANMAM;84
31/10/2007;10;107;LANMAM;84
03/11/2007;12;109;LANMAM;84
13/11/2007;20;107;LANMAM;84
27/10/2007;25;109;LANMAM;84
27/10/2007;25;109;LANMAM;84
27/10/2007;25;109;LANMAM;84
27/10/2007;25;109;LANMAM;84
27/10/2007;25;109;LANMAM;84
27/10/2007;25;109;LANMAM;84
19/10/2007;9;108;LANMAM;84
23/10/2007;11;108;LANMAM;84
16/11/2007;7;91;LANMAM;84
17/10/2007;25;109;LANMAM;84
03/11/2007;17;110;LANMAM;84
19/10/2007;25;110;LANMAM;84
10/11/2007;25;110;LANMAM;84
10/11/2007;25;110;LANMAM;84
07/01/2007;15;109;LANMAM;84
07/01/2007;15;109;LANMAM;84
08/01/2007;16;109;LANMAM;84
10/01/2007;16;109;LANMAM;84
10/01/2007;16;109;LANMAM;84
12/01/2007;17;109;LANMAM;84
12/01/2007;17;109;LANMAM;84
23/01/2007;14;104;LANMAM;84
10/02/2007;8;97;LANMAM;84
10/02/2007;8;97;LANMAM;84
14/02/2007;7;97;LANMAM;84
18/01/2007;14;108;LANMAM;84
18/01/2007;14;108;LANMAM;84
18/01/2007;14;108;LANMAM;84
21/01/2007;15;108;LANMAM;84
21/01/2007;15;108;LANMAM;84
21/01/2007;15;108;LANMAM;84
21/01/2007;15;108;LANMAM;84
03/02/2007;8;95;LANMAM;84
03/02/2007;8;95;LANMAM;84
09/01/2007;15;110;LANMAM;84
11/01/2007;16;102;LANMAM;84
12/01/2007;16;110;LANMAM;84
19/01/2007;15;110;LANMAM;84
19/01/2007;15;110;LANMAM;84
02/02/2007;12;99;LANMAM;84
02/02/2007;12;99;LANMAM;84
15/01/2007;6;90;LANMAM;84
24/01/2007;7;91;LANMAM;84
31/01/2007;7;90;LANMAM;84
31/01/2007;7;90;LANMAM;84
19/01/2007;15;109;LANMAM;84
24/01/2007;11;101;LANMAM;84
24/01/2007;11;101;LANMAM;84
24/01/2007;11;101;LANMAM;84
24/01/2007;11;101;LANMAM;84
25/01/2007;11;101;LANMAM;84
25/01/2007;11;101;LANMAM;84
25/01/2007;11;101;LANMAM;84
25/01/2007;11;101;LANMAM;84
27/01/2007;12;100;LANMAM;84
27/01/2007;12;100;LANMAM;84
27/01/2007;12;100;LANMAM;84
28/01/2007;11;100;LANMAM;84
28/01/2007;11;100;LANMAM;84
28/01/2007;11;100;LANMAM;84
28/01/2007;11;100;LANMAM;84
28/01/2007;11;100;LANMAM;84
31/01/2007;11;100;LANMAM;84
31/01/2007;11;100;LANMAM;84
31/01/2007;11;100;LANMAM;84
31/01/2007;11;100;LANMAM;84
31/01/2007;11;100;LANMAM;84
02/02/2007;12;100;LANMAM;84
02/02/2007;12;100;LANMAM;84
15/02/2007;15;96;LANMAM;84
13/02/2007;15;97;LANMAM;84
10/02/2007;16;98;LANMAM;84
11/02/2007;15;98;LANMAM;84
11/02/2007;15;98;LANMAM;84
17/02/2007;10;97;LANMAM;84
09/03/2007;8;88;LANMAM;84
17/03/2007;7;95;LANMAM;84
17/03/2007;7;95;LANMAM;84
17/03/2007;7;95;LANMAM;84
21/03/2007;14;102;LANMAM;84
21/03/2007;14;102;LANMAM;84
21/03/2007;14;102;LANMAM;84
21/03/2007;14;102;LANMAM;84
21/03/2007;14;102;LANMAM;84
21/03/2007;14;102;LANMAM;84
22/03/2007;14;102;LANMAM;84
24/03/2007;15;101;LANMAM;84
24/03/2007;15;101;LANMAM;84
24/03/2007;15;101;LANMAM;84
15/04/2007;14;108;LANMAM;84
15/05/2007;21;106;LANMAM;84
06/03/2007;14;106;LANMAM;85
11/03/2007;15;108;LANMAM;85
13/03/2007;15;105;LANMAM;85
13/03/2007;15;105;LANMAM;85
21/03/2007;13;102;LANMAM;85
21/03/2007;13;102;LANMAM;85
21/03/2007;13;102;LANMAM;85
05/04/2007;13;100;LANMAM;85
11/04/2007;15;106;LANMAM;85
28/04/2007;13;103;LANMAM;85
28/04/2007;13;103;LANMAM;85
29/04/2007;13;104;LANMAM;85
04/05/2007;21;107;LANMAM;85
04/05/2007;21;107;LANMAM;85
04/05/2007;21;107;LANMAM;85
20/03/2007;19;107;LANMAM;85
06/04/2007;13;101;LANMAM;85
06/04/2007;13;101;LANMAM;85
17/04/2007;15;106;LANMAM;85
26/04/2007;12;105;LANMAM;85
02/05/2007;13;102;LANMAM;85
16/05/2007;21;107;LANMAM;85
16/05/2007;21;107;LANMAM;85
24/05/2007;18;120;LANMAM;85
24/05/2007;18;120;LANMAM;85
25/05/2007;19;121;LANMAM;85
25/05/2007;19;121;LANMAM;85
25/05/2007;19;121;LANMAM;85
07/06/2007;19;111;LANMAM;85
11/06/2007;23;108;LANMAM;85
18/06/2007;22;111;LANMAM;85
20/06/2007;22;112;LANMAM;85
20/06/2007;22;112;LANMAM;85
01/05/2007;20;106;LANMAM;85
02/05/2007;20;106;LANMAM;85
05/05/2007;22;106;LANMAM;85
05/05/2007;22;106;LANMAM;85
07/05/2007;21;106;LANMAM;85
20/05/2007;17;101;LANMAM;85
20/05/2007;17;101;LANMAM;85
22/05/2007;17;102;LANMAM;85
22/05/2007;17;102;LANMAM;85
22/05/2007;17;102;LANMAM;85
24/05/2007;14;105;LANMAM;85
29/05/2007;14;106;LANMAM;85
15/04/2007;13;106;LANMAM;85
20/04/2007;16;105;LANMAM;85
24/04/2007;14;105;LANMAM;85
15/04/2007;6;114;LANMAM;85
15/04/2007;6;114;LANMAM;85
09/04/2007;14;107;LANMAM;85
09/04/2007;14;107;LANMAM;85
01/05/2007;8;101;LANMAM;85
01/05/2007;8;101;LANMAM;85
03/05/2007;8;101;LANMAM;85
19/05/2007;20;107;LANMAM;85
19/05/2007;20;107;LANMAM;85
19/05/2007;20;107;LANMAM;85
19/05/2007;20;107;LANMAM;85
07/04/2007;13;105;LANMAM;85
10/04/2007;14;107;LANMAM;85
10/04/2007;14;107;LANMAM;85
13/04/2007;17;106;LANMAM;85
14/04/2007;17;107;LANMAM;85
19/04/2007;15;107;LANMAM;85
24/04/2007;13;106;LANMAM;85
24/04/2007;13;106;LANMAM;85
26/04/2007;13;103;LANMAM;85
04/05/2007;9;105;LANMAM;85
04/05/2007;9;105;LANMAM;85
06/04/2007;13;104;LANMAM;85
06/04/2007;13;104;LANMAM;85
07/04/2007;14;106;LANMAM;85
07/04/2007;14;106;LANMAM;85
07/04/2007;14;106;LANMAM;85
07/04/2007;14;106;LANMAM;85
07/04/2007;14;106;LANMAM;85
09/04/2005;14;107;LANMAM;85
09/04/2005;14;107;LANMAM;85
09/04/2005;14;107;LANMAM;85
09/04/2005;14;107;LANMAM;85
09/04/2005;14;107;LANMAM;85
10/04/2007;14;107;LANMAM;85
13/04/2007;14;107;LANMAM;85
13/04/2007;14;107;LANMAM;85
13/04/2007;14;107;LANMAM;85
13/04/2007;14;107;LANMAM;85
13/04/2007;14;107;LANMAM;85
26/04/2007;13;104;LANMAM;85
26/04/2007;13;104;LANMAM;85
26/04/2007;13;104;LANMAM;85
27/04/2007;12;103;LANMAM;85
27/04/2007;12;103;LANMAM;85
30/04/2007;11;102;LANMAM;85
30/04/2007;11;102;LANMAM;85
30/04/2007;11;102;LANMAM;85
30/04/2007;11;102;LANMAM;85
30/04/2007;11;102;LANMAM;85
04/05/2007;11;100;LANMAM;85
09/05/2007;17;111;LANMAM;85
31/05/2007;17;121;LANMAM;85
31/05/2007;17;121;LANMAM;85
31/05/2007;17;121;LANMAM;85
31/05/2007;17;121;LANMAM;85
31/05/2007;17;121;LANMAM;85
10/06/2007;20;110;LANMAM;85
10/06/2007;20;110;LANMAM;85
08/05/2007;22;108;LANMAM;85
04/05/2007;17;106;LANMAM;85
24/05/2007;19;108;LANMAM;85
18/07/2007;9;127;LANMAM;85
19/07/2007;8;128;LANMAM;85
30/07/2007;9;137;LANMAM;85
26/05/2007;19;109;LANMAM;85
26/05/2007;19;109;LANMAM;85
26/05/2007;19;109;LANMAM;85
26/05/2007;19;109;LANMAM;85
26/05/2007;19;109;LANMAM;85
28/05/2007;19;114;LANMAM;85
28/05/2007;19;114;LANMAM;85
28/05/2007;19;114;LANMAM;85
28/05/2007;19;114;LANMAM;85
23/07/2007;24;112;LANMAM;85
23/07/2007;24;112;LANMAM;85
23/07/2007;24;112;LANMAM;85
23/07/2007;24;112;LANMAM;85
23/07/2007;24;112;LANMAM;85
23/07/2007;24;112;LANMAM;85
23/07/2007;24;112;LANMAM;85
11/08/2007;23;111;LANMAM;85
11/08/2007;23;111;LANMAM;85
12/08/2007;22;110;LANMAM;85
12/08/2007;22;110;LANMAM;85
12/08/2007;22;110;LANMAM;85
12/08/2007;22;110;LANMAM;85
12/08/2007;22;110;LANMAM;85
12/08/2007;22;110;LANMAM;85
12/08/2007;22;110;LANMAM;85
12/08/2007;22;110;LANMAM;85
06/09/2007;17;117;LANMAM;85
31/07/2007;23;112;LANMAM;85
13/09/2007;14;116;LANMAM;85
14/09/2007;13;117;LANMAM;85
30/09/2007;11;121;LANMAM;85
02/10/2007;10;122;LANMAM;85
02/10/2007;10;122;LANMAM;85
02/10/2007;10;122;LANMAM;85
26/10/2007;10;108;LANMAM;85
13/11/2007;25;109;LANMAM;85
13/11/2007;25;109;LANMAM;85
12/10/2007;25;109;LANMAM;85
12/10/2007;25;109;LANMAM;85
12/10/2007;25;109;LANMAM;85
12/10/2007;25;109;LANMAM;85
18/10/2007;26;110;LANMAM;85
31/10/2007;20;106;LANMAM;85
31/10/2007;20;106;LANMAM;85
31/10/2007;20;106;LANMAM;85
26/10/2007;11;108;LANMAM;85
31/10/2007;10;107;LANMAM;85
21/10/2007;25;109;LANMAM;85
21/10/2007;25;109;LANMAM;85
21/10/2007;25;109;LANMAM;85
27/10/2007;25;109;LANMAM;85
27/10/2007;25;109;LANMAM;85
03/11/2007;26;110;LANMAM;85
03/11/2007;26;110;LANMAM;85
03/11/2007;26;110;LANMAM;85
18/11/2007;24;109;LANMAM;85
18/11/2007;24;109;LANMAM;85
19/10/2007;9;108;LANMAM;85
23/10/2007;11;108;LANMAM;85
24/10/2007;11;107;LANMAM;85
03/11/2007;17;110;LANMAM;85
19/10/2007;25;110;LANMAM;85
19/10/2007;25;110;LANMAM;85
19/10/2007;25;110;LANMAM;85
05/01/2007;21;108;LANMAM;85
18/01/2007;14;108;LANMAM;85
18/01/2007;14;108;LANMAM;85
02/02/2007;8;94;LANMAM;85
10/01/2007;16;109;LANMAM;85
13/02/2007;8;97;LANMAM;85
16/02/2007;8;97;LANMAM;85
17/02/2007;8;97;LANMAM;85
18/01/2007;14;108;LANMAM;85
21/01/2007;15;108;LANMAM;85
21/01/2007;15;108;LANMAM;85
21/01/2007;15;108;LANMAM;85
03/02/2007;8;95;LANMAM;85
03/02/2007;8;95;LANMAM;85
03/02/2007;8;95;LANMAM;85
03/02/2007;8;95;LANMAM;85
11/01/2007;16;102;LANMAM;85
09/01/2007;16;110;LANMAM;85
09/01/2007;16;110;LANMAM;85
10/01/2007;16;110;LANMAM;85
10/01/2007;16;110;LANMAM;85
10/01/2007;16;110;LANMAM;85
24/01/2007;11;101;LANMAM;85
15/01/2007;6;90;LANMAM;85
15/01/2007;6;90;LANMAM;85
16/01/2007;5;90;LANMAM;85
16/01/2007;5;90;LANMAM;85
20/01/2007;7;89;LANMAM;85
20/01/2007;7;89;LANMAM;85
22/01/2007;8;90;LANMAM;85
24/01/2007;7;91;LANMAM;85
29/01/2007;6;90;LANMAM;85
01/02/2007;8;94;LANMAM;85
19/01/2007;15;109;LANMAM;85
24/01/2007;11;101;LANMAM;85
25/01/2007;11;101;LANMAM;85
27/01/2007;12;100;LANMAM;85
27/01/2007;12;100;LANMAM;85
27/01/2007;12;100;LANMAM;85
27/01/2007;12;100;LANMAM;85
27/01/2007;12;100;LANMAM;85
31/01/2007;11;100;LANMAM;85
31/01/2007;11;100;LANMAM;85
31/01/2007;11;100;LANMAM;85
31/01/2007;11;100;LANMAM;85
21/03/2007;14;104;LANMAM;85
13/02/2007;15;97;LANMAM;85
13/02/2007;15;97;LANMAM;85
10/02/2007;16;98;LANMAM;85
10/02/2007;16;98;LANMAM;85
17/02/2007;10;97;LANMAM;85
17/02/2007;10;97;LANMAM;85
17/03/2007;7;95;LANMAM;85
21/03/2007;14;102;LANMAM;85
21/03/2007;14;102;LANMAM;85
22/03/2007;14;103;LANMAM;85
04/05/2007;20;107;LANMAM;85
06/03/2007;14;106;LANMAM;86
08/03/2007;13;109;LANMAM;86
08/03/2007;13;109;LANMAM;86
08/03/2007;13;109;LANMAM;86
09/03/2007;13;109;LANMAM;86
11/03/2007;15;108;LANMAM;86
13/03/2007;15;105;LANMAM;86
16/03/2007;8;96;LANMAM;86
17/03/2007;8;95;LANMAM;86
21/03/2007;13;102;LANMAM;86
05/04/2007;13;100;LANMAM;86
10/04/2007;15;107;LANMAM;86
10/04/2007;15;107;LANMAM;86
11/04/2007;15;106;LANMAM;86
11/04/2007;15;106;LANMAM;86
28/04/2007;13;103;LANMAM;86
29/04/2007;13;104;LANMAM;86
29/04/2007;13;104;LANMAM;86
29/04/2007;13;104;LANMAM;86
03/05/2007;21;107;LANMAM;86
04/05/2007;21;107;LANMAM;86
04/05/2007;21;107;LANMAM;86
06/05/2007;20;107;LANMAM;86
24/03/2007;18;109;LANMAM;86
06/04/2007;13;101;LANMAM;86
06/04/2007;13;101;LANMAM;86
06/04/2007;13;101;LANMAM;86
15/04/2007;16;107;LANMAM;86
21/04/2007;13;106;LANMAM;86
21/04/2007;13;106;LANMAM;86
24/04/2007;13;105;LANMAM;86
24/04/2007;13;105;LANMAM;86
26/04/2007;12;105;LANMAM;86
26/04/2007;12;105;LANMAM;86
26/04/2007;12;105;LANMAM;86
29/04/2007;13;102;LANMAM;86
02/05/2007;13;102;LANMAM;86
02/05/2007;13;102;LANMAM;86
02/05/2007;13;102;LANMAM;86
01/05/2007;20;106;LANMAM;86
02/05/2007;20;106;LANMAM;86
02/05/2007;20;106;LANMAM;86
05/05/2007;22;106;LANMAM;86
05/05/2007;22;106;LANMAM;86
07/05/2007;21;106;LANMAM;86
18/05/2007;17;101;LANMAM;86
18/05/2007;17;101;LANMAM;86
18/05/2007;17;101;LANMAM;86
20/05/2007;17;101;LANMAM;86
22/05/2007;17;102;LANMAM;86
22/05/2007;17;102;LANMAM;86
22/05/2007;17;102;LANMAM;86
29/05/2007;14;106;LANMAM;86
29/05/2007;14;106;LANMAM;86
28/03/2007;11;94;LANMAM;86
12/04/2007;9;93;LANMAM;86
12/04/2007;9;93;LANMAM;86
12/04/2007;9;93;LANMAM;86
15/04/2007;9;92;LANMAM;86
15/04/2007;9;92;LANMAM;86
19/04/2007;9;94;LANMAM;86
21/04/2007;8;94;LANMAM;86
27/04/2007;9;99;LANMAM;86
27/04/2007;9;99;LANMAM;86
04/04/2007;13;100;LANMAM;86
04/04/2007;13;100;LANMAM;86
07/04/2007;13;105;LANMAM;86
08/04/2007;13;104;LANMAM;86
08/04/2007;13;104;LANMAM;86
08/04/2007;13;104;LANMAM;86
08/04/2007;13;104;LANMAM;86
14/04/2007;14;107;LANMAM;86
17/04/2007;14;107;LANMAM;86
17/04/2007;14;107;LANMAM;86
20/04/2007;16;105;LANMAM;86
20/04/2007;16;105;LANMAM;86
20/04/2007;16;105;LANMAM;86
20/04/2007;16;105;LANMAM;86
22/04/2007;18;105;LANMAM;86
24/04/2007;14;105;LANMAM;86
15/04/2007;6;114;LANMAM;86
05/04/2007;12;101;LANMAM;86
09/04/2007;14;107;LANMAM;86
09/04/2007;14;107;LANMAM;86
09/04/2007;14;107;LANMAM;86
11/04/2007;14;106;LANMAM;86
14/04/2007;15;108;LANMAM;86
14/04/2007;15;108;LANMAM;86
15/04/2007;15;107;LANMAM;86
28/04/2007;9;101;LANMAM;86
28/04/2007;9;101;LANMAM;86
28/04/2007;9;101;LANMAM;86
28/04/2007;9;101;LANMAM;86
28/04/2007;9;101;LANMAM;86
28/04/2007;9;101;LANMAM;86
28/04/2007;9;101;LANMAM;86
28/04/2007;9;101;LANMAM;86
28/04/2007;9;101;LANMAM;86
01/05/2007;8;101;LANMAM;86
01/05/2007;8;101;LANMAM;86
01/05/2007;8;101;LANMAM;86
01/05/2007;8;101;LANMAM;86
03/05/2007;8;101;LANMAM;86
03/05/2007;8;101;LANMAM;86
03/05/2007;8;101;LANMAM;86
03/05/2007;8;101;LANMAM;86
03/05/2007;8;101;LANMAM;86
19/05/2007;20;107;LANMAM;86
19/05/2007;20;107;LANMAM;86
19/05/2007;20;107;LANMAM;86
19/05/2007;20;107;LANMAM;86
19/05/2007;20;107;LANMAM;86
19/05/2007;20;107;LANMAM;86
04/05/2007;9;105;LANMAM;86
30/04/2007;11;102;LANMAM;86
31/05/2007;17;121;LANMAM;86
08/05/2007;22;108;LANMAM;86
17/10/2007;26;110;LANMAM;86
24/05/2007;19;108;LANMAM;86
01/06/2007;19;110;LANMAM;86
18/07/2007;9;127;LANMAM;86
10/07/2007;20;110;LANMAM;86
10/07/2007;20;110;LANMAM;86
11/08/2007;23;111;LANMAM;86
12/08/2007;22;110;LANMAM;86
20/09/2007;10;119;LANMAM;86
11/10/2007;10;123;LANMAM;86
09/11/2007;21;109;LANMAM;86
09/11/2007;21;109;LANMAM;86
13/11/2007;25;109;LANMAM;86
12/10/2007;25;109;LANMAM;86
12/10/2007;25;109;LANMAM;86
12/10/2007;25;109;LANMAM;86
12/10/2007;25;109;LANMAM;86
18/10/2007;26;110;LANMAM;86
31/10/2007;20;106;LANMAM;86
31/10/2007;20;106;LANMAM;86
26/09/2007;11;119;LANMAM;86
05/10/2007;10;109;LANMAM;86
