FECHA DMA;LATITUD;LONGITUD;TIPO LANCE;TALLA
16/01/2004;9;113;LANPALO;35
16/01/2004;9;113;LANPALO;42
16/01/2004;9;113;LANPALO;65
16/01/2004;9;113;LANPALO;78
16/01/2004;9;113;LANPALO;97
16/01/2004;9;113;LANPALO;65
16/01/2004;9;113;LANPALO;81
16/01/2004;9;113;LANPALO;63
16/01/2004;9;113;LANPALO;95
16/01/2004;9;113;LANPALO;84
16/01/2004;9;113;LANPALO;65
16/01/2004;9;113;LANPALO;36
16/01/2004;9;113;LANPALO;81
16/01/2004;9;113;LANPALO;35
16/01/2004;9;113;LANPALO;62
16/01/2004;9;113;LANPALO;81
16/01/2004;9;113;LANPALO;51
16/01/2004;9;113;LANPALO;87
16/01/2004;9;113;LANPALO;96
16/01/2004;9;113;LANPALO;36
16/01/2004;9;113;LANPALO;95
16/01/2004;9;113;LANPALO;42
20/01/2004;7;102;LANMAM;112
20/01/2004;7;102;LANMAM;119
20/01/2004;7;102;LANMAM;121
20/01/2004;7;102;LANMAM;87
20/01/2004;7;102;LANMAM;104
20/01/2004;7;102;LANMAM;96
20/01/2004;7;102;LANMAM;85
20/01/2004;7;102;LANMAM;64
20/01/2004;7;102;LANMAM;97
20/01/2004;7;102;LANMAM;89
20/01/2004;7;102;LANMAM;112
20/01/2004;7;102;LANMAM;114
20/01/2004;7;102;LANMAM;96
20/01/2004;7;102;LANMAM;85
20/01/2004;7;102;LANMAM;69
20/01/2004;7;102;LANMAM;119
20/01/2004;7;102;LANMAM;158
20/01/2004;7;102;LANMAM;112
20/01/2004;7;102;LANMAM;136
20/01/2004;7;102;LANMAM;132
20/01/2004;7;102;LANMAM;112
20/01/2004;7;102;LANMAM;115
20/01/2004;8;101;LANPALO;63
20/01/2004;8;101;LANPALO;35
20/01/2004;8;101;LANPALO;52
20/01/2004;8;101;LANPALO;68
20/01/2004;8;101;LANPALO;47
20/01/2004;8;101;LANPALO;26
20/01/2004;8;101;LANPALO;81
20/01/2004;8;101;LANPALO;63
20/01/2004;8;101;LANPALO;44
20/01/2004;8;101;LANPALO;39
20/01/2004;8;101;LANPALO;86
20/01/2004;8;101;LANPALO;61
20/01/2004;8;101;LANPALO;42
20/01/2004;8;101;LANPALO;36
20/01/2004;8;101;LANPALO;29
20/01/2004;8;101;LANPALO;35
20/01/2004;8;101;LANPALO;84
